1 1098.000000 -1872.000000 475.000000 0.000000 261.000000 525.000000 -0.116841 0.000000 -0.993150 -0.154453 261.000000 -0.860526
4 949.000000 -1519.000000 380.000000 0.000000 267.000000 360.000000 0.150501 0.062708 0.986618 0.000000 267.000000 1.000000
4 1192.000000 -1595.000000 374.000000 0.000000 331.000000 360.000000 -0.123091 -0.123091 0.984731 0.000000 331.000000 1.000000
4 1100.000000 -1858.000000 337.000000 0.000000 207.000000 442.000000 -0.072511 0.963973 -0.255922 -0.741592 207.000000 -0.056377
15 1152.000000 171.000000 139.000000 0.000000 418.000000 360.000000 -0.040206 -0.064330 0.997118 0.000000 418.000000 1.000000
12 917.000000 -6.000000 106.000000 0.000000 182.000000 360.000000 -0.124034 0.000000 0.992277 0.000000 182.000000 1.000000
17 -759.000000 -1463.000000 257.000000 0.000000 455.000000 360.000000 0.000000 0.000000 1.000000 0.000000 455.000000 1.000000
2 -1336.000000 -1472.000000 415.125000 0.000000 180.000000 0.000000 0.000000 0.000000 1.000000 0.000000 180.000000 0.000000
1 -16.000000 -440.000000 351.125000 0.000000 180.000000 0.000000 0.000000 0.000000 1.000000 0.000000 180.000000 0.000000
4 144.000000 -512.000000 267.283599 0.000000 0.000000 0.000000 -0.021566 0.124005 0.992047 0.000000 0.000000 0.000000
4 -160.000000 -288.000000 364.046997 0.000000 0.000000 0.000000 0.213125 -0.186484 0.959062 0.000000 0.000000 0.000000
4 -96.000000 -288.000000 359.815521 0.000000 0.000000 0.000000 -0.162724 -0.142383 0.976344 0.000000 0.000000 0.000000
9 1121.000000 -1.000000 120.000000 0.000000 326.000000 360.000000 -0.074720 0.066855 0.994960 0.000000 326.000000 1.000000
9 1059.000000 208.000000 124.000000 0.000000 395.000000 360.000000 -0.201292 -0.161033 0.966203 0.000000 395.000000 1.000000
10 752.000000 -5.000000 88.000000 0.000000 535.000000 360.000000 -0.211999 0.211999 0.953998 0.000000 535.000000 1.000000
10 992.000000 218.000000 123.000000 0.000000 503.000000 360.000000 -0.164152 -0.054717 0.984916 0.000000 503.000000 1.000000
10 1047.000000 286.000000 304.000000 0.000000 528.000000 360.000000 -0.062378 0.000000 0.998052 0.000000 528.000000 1.000000
10 1326.000000 143.000000 371.000000 0.000000 521.000000 360.000000 0.000000 0.242535 0.970142 -350.436462 581.000000 1.000000
10 1262.000000 -34.000000 392.000000 0.000000 246.000000 360.000000 -0.144004 0.240007 0.960030 -347.363525 277.382080 1.000000
18 -631.000000 732.000000 405.000000 0.000000 237.000000 360.000000 0.121212 0.212121 0.969696 0.000000 237.000000 1.000000
19 625.000000 -937.000000 381.000000 0.000000 452.000000 360.000000 0.074748 0.033221 0.996648 0.000000 452.000000 1.000000
