1 2496.000000 64.000000 -48.875000 0.000000 450.000000 0.000000 0.000000 0.000000 1.000000 0.000000 450.000000 0.000000
2 2213.000000 73.000000 -48.875000 0.000000 90.000000 0.000000 0.000000 0.000000 1.000000 0.000000 90.000000 0.000000
4 2561.000000 -384.000000 -48.875000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
1 2816.000000 192.000000 -48.875000 0.000000 495.000000 0.000000 0.000000 0.000000 1.000000 0.000000 495.000000 0.000000
1 2432.000000 -464.000000 195.125000 0.000000 270.000000 0.000000 0.000000 0.000000 1.000000 0.000000 270.000000 0.000000
10 -704.000000 -872.000000 20.125000 0.000000 270.000000 0.000000 0.000000 0.000000 1.000000 0.000000 270.000000 0.000000
10 -472.000000 -248.000000 20.125000 0.000000 360.000000 0.000000 0.000000 0.000000 1.000000 0.000000 360.000000 0.000000
10 -472.000000 -400.000000 20.125000 0.000000 360.000000 0.000000 0.000000 0.000000 1.000000 0.000000 360.000000 0.000000
9 -592.000000 8.000000 52.125000 0.000000 450.000000 0.000000 0.000000 0.000000 1.000000 0.000000 450.000000 0.000000
12 -344.000000 -20.000000 13.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
15 -948.000000 -92.000000 15.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
4 1596.000000 282.000000 15.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
3 2378.000000 -358.000000 -48.875000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
3 1616.000000 104.000000 15.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
18 1169.000000 -1084.000000 -7.000000 0.000000 357.000000 360.000000 0.000000 0.000000 1.000000 0.000000 357.000000 1.000000
9 -696.000000 144.000000 52.125000 0.000000 450.000000 0.000000 0.000000 0.000000 1.000000 0.000000 450.000000 0.000000
19 1094.000000 -1137.000000 -399.000000 0.000000 261.000000 360.000000 0.000000 0.000000 1.000000 0.000000 261.000000 1.000000
17 445.000000 893.000000 1.000000 0.000000 450.000000 360.000000 0.000000 0.000000 1.000000 0.000000 450.000000 1.000000
9 -800.000000 0.000000 52.125000 0.000000 495.000000 0.000000 0.000000 0.000000 1.000000 0.000000 495.000000 0.000000
