9 -864.000000 -1904.000000 980.125000 0.000000 360.000000 0.000000 0.000000 0.000000 1.000000 0.000000 360.000000 0.000000
9 -952.000000 -2104.000000 980.125000 0.000000 315.000000 0.000000 0.000000 0.000000 1.000000 0.000000 315.000000 0.000000
2 -4440.000000 -2888.000000 79.125000 0.000000 135.000000 0.000000 0.000000 0.000000 1.000000 0.000000 135.000000 0.000000
1 -4768.000000 -2688.000000 87.125000 0.000000 540.000000 0.000000 0.000000 0.000000 1.000000 0.000000 540.000000 0.000000
1 -4400.000000 -2064.000000 79.125000 0.000000 405.000000 0.000000 0.000000 0.000000 1.000000 0.000000 405.000000 0.000000
1 -4416.000000 -2272.000000 79.125000 0.000000 360.000000 0.000000 0.000000 0.000000 1.000000 0.000000 360.000000 0.000000
17 -4200.000000 -1842.000000 977.000000 0.000000 358.000000 360.000000 0.000000 0.000000 1.000000 0.000000 358.000000 1.000000
15 -760.000000 -1844.000000 991.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
18 -1589.000000 -1924.000000 65.000000 0.000000 359.000000 360.000000 0.000000 0.000000 1.000000 0.000000 359.000000 1.000000
19 -3545.000000 640.000000 289.000000 0.000000 505.000000 360.000000 0.000000 0.000000 1.000000 0.000000 505.000000 1.000000
12 -988.000000 -1802.000000 989.125000 0.000000 529.000000 360.000000 0.000000 0.000000 1.000000 0.000000 529.000000 1.000000
10 -1179.000000 -1835.000000 996.125000 0.000000 508.000000 360.000000 0.000000 0.000000 1.000000 0.000000 508.000000 1.000000
10 -1159.000000 -1998.000000 996.125000 0.000000 201.000000 360.000000 0.000000 0.000000 1.000000 0.000000 201.000000 1.000000
10 -765.000000 -2020.000000 996.125000 0.000000 221.000000 360.000000 0.000000 0.000000 1.000000 0.000000 221.000000 1.000000
9 -864.000000 -1768.000000 980.125000 0.000000 405.000000 0.000000 0.000000 0.000000 1.000000 0.000000 405.000000 0.000000
