10 1776.000000 -3648.000000 84.125000 0.000000 15.000000 0.000000 0.000000 0.000000 1.000000 0.000000 15.000000 0.000000
10 2088.000000 -3200.000000 84.125000 0.000000 255.000000 0.000000 0.000000 0.000000 1.000000 0.000000 255.000000 0.000000
9 1792.000000 -3232.000000 68.125000 0.000000 525.000000 0.000000 0.000000 0.000000 1.000000 0.000000 525.000000 0.000000
14 1888.000000 -3648.000000 71.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
12 1888.000000 -3728.000000 77.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
15 1728.000000 -3456.000000 79.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
9 2048.000000 -3680.000000 68.125000 0.000000 295.000000 0.000000 0.000000 0.000000 1.000000 0.000000 295.000000 0.000000
2 720.000000 232.000000 -112.875000 0.000000 170.000000 0.000000 0.000000 0.000000 1.000000 0.000000 170.000000 0.000000
1 1024.000000 224.000000 -112.875000 0.000000 385.000000 0.000000 0.000000 0.000000 1.000000 0.000000 385.000000 0.000000
1 1144.000000 32.000000 -112.875000 0.000000 335.000000 0.000000 0.000000 0.000000 1.000000 0.000000 335.000000 0.000000
4 576.000000 0.000000 -112.875000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
4 320.000000 0.000000 -112.875000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
3 680.000000 80.000000 -112.875000 0.000000 10.000000 0.000000 0.000000 0.000000 1.000000 0.000000 10.000000 0.000000
3 824.000000 12.000000 -112.875000 0.000000 -15.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -15.000000 0.000000
4 928.000000 40.000000 -112.875000 0.000000 75.000000 0.000000 0.000000 0.000000 1.000000 0.000000 75.000000 0.000000
4 896.000000 192.000000 -112.875000 0.000000 75.000000 0.000000 0.000000 0.000000 1.000000 0.000000 75.000000 0.000000
17 -231.000000 -2688.000000 -383.000000 0.000000 358.000000 360.000000 0.000000 0.000000 1.000000 0.000000 358.000000 1.000000
10 1920.000000 -3200.000000 84.125000 0.000000 310.000000 0.000000 0.000000 0.000000 1.000000 0.000000 310.000000 0.000000
18 703.000000 -1184.000000 -381.000000 0.000000 224.000000 360.000000 0.000000 0.000000 1.000000 0.000000 224.000000 1.000000
19 -742.000000 -3506.000000 -383.000000 0.000000 362.000000 360.000000 0.000000 0.000000 1.000000 0.000000 362.000000 1.000000
