1 -480.000000 -1984.000000 351.125000 0.000000 178.596694 0.000000 0.000000 0.000000 1.000000 0.000000 178.596694 0.000000
1 -352.000000 -2112.000000 351.125000 0.000000 178.596694 0.000000 0.000000 0.000000 1.000000 0.000000 178.596694 0.000000
4 -192.000000 -2152.000000 207.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
4 -192.000000 -1960.000000 207.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
4 192.000000 -2152.000000 207.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
4 192.000000 -1960.000000 207.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
15 496.000000 720.000000 351.125000 0.000000 42.670398 0.000000 0.000000 0.000000 1.000000 0.000000 42.670398 0.000000
12 512.000000 512.000000 349.125000 0.000000 90.000000 0.000000 0.000000 0.000000 1.000000 0.000000 90.000000 0.000000
9 496.000000 624.000000 340.125000 0.000000 180.000000 0.000000 0.000000 0.000000 1.000000 0.000000 180.000000 0.000000
14 432.000000 512.000000 343.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
10 368.000000 544.000000 356.125000 0.000000 180.000000 0.000000 0.000000 0.000000 1.000000 0.000000 180.000000 0.000000
16 256.000000 1216.000000 15.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
10 -64.000000 1184.000000 20.125000 0.000000 -90.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -90.000000 0.000000
10 64.000000 1184.000000 20.125000 0.000000 -90.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -90.000000 0.000000
9 416.000000 624.000000 350.250000 0.000000 180.000000 0.000000 0.000000 0.000000 1.000000 0.000000 180.000000 0.000000
10 368.000000 704.000000 356.125000 0.000000 180.000000 0.000000 0.000000 0.000000 1.000000 0.000000 180.000000 0.000000
4 -224.000000 -1608.000000 310.639770 0.000000 0.000000 0.000000 0.447213 0.000000 0.894427 0.000000 0.000000 0.000000
1 -384.000000 -2016.000000 351.125000 0.000000 178.596694 0.000000 0.000000 0.000000 1.000000 0.000000 178.596694 0.000000
17 23.000000 -704.000000 33.000000 0.000000 359.000000 360.000000 0.000000 0.000000 1.000000 0.000000 359.000000 1.000000
2 -488.000000 -2112.000000 351.125000 0.000000 -139.557006 0.000000 0.000000 0.000000 1.000000 0.000000 -139.557006 0.000000
18 -45.000000 -706.000000 -255.000000 0.000000 358.000000 360.000000 0.000000 0.000000 1.000000 0.000000 358.000000 1.000000
