4 1248.000000 1568.000000 -752.875000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
4 1056.000000 1568.000000 -752.875000 0.000000 270.000000 0.000000 0.000000 0.000000 1.000000 0.000000 270.000000 0.000000
2 1184.000000 1744.000000 -756.875000 0.000000 90.000000 0.000000 0.000000 0.000000 1.000000 0.000000 90.000000 0.000000
1 1296.000000 1760.000000 -756.875000 0.000000 450.000000 0.000000 0.000000 0.000000 1.000000 0.000000 450.000000 0.000000
10 -2016.000000 544.000000 -683.875000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
10 -2016.000000 736.000000 -683.875000 0.000000 360.000000 0.000000 0.000000 0.000000 1.000000 0.000000 360.000000 0.000000
15 -2656.000000 672.000000 -692.875000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
9 -2688.000000 788.000000 -703.875000 0.000000 540.000000 0.000000 0.000000 0.000000 1.000000 0.000000 540.000000 0.000000
9 -2688.000000 564.000000 -703.875000 0.000000 540.000000 0.000000 0.000000 0.000000 1.000000 0.000000 540.000000 0.000000
1 1072.000000 1760.000000 -756.875000 0.000000 450.000000 0.000000 0.000000 0.000000 1.000000 0.000000 450.000000 0.000000
4 1056.000000 1056.000000 -752.875000 0.000000 270.000000 0.000000 0.000000 0.000000 1.000000 0.000000 270.000000 0.000000
4 1248.000000 1056.000000 -752.875000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
3 1152.000000 1136.000000 -752.875000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
17 2.000000 2.000000 -721.875000 0.000000 223.000000 360.000000 0.000000 0.000000 1.000000 0.000000 223.000000 1.000000
10 -2520.000000 736.000000 -683.875000 0.000000 360.000000 0.000000 0.000000 0.000000 1.000000 0.000000 360.000000 0.000000
19 477.000000 -638.000000 -707.000000 0.000000 180.000000 360.000000 0.000000 0.000000 1.000000 0.000000 180.000000 1.000000
18 -1025.000000 -315.000000 -791.875000 0.000000 446.000000 360.000000 0.000000 0.000000 1.000000 0.000000 446.000000 1.000000
10 -2520.000000 544.000000 -683.875000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
