9 448.000000 608.000000 340.125000 0.000000 16.789001 0.000000 0.000000 0.000000 1.000000 0.000000 16.789001 0.000000
12 368.000000 496.000000 349.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
10 352.000000 576.000000 356.125000 0.000000 -155.673019 0.000000 0.000000 0.000000 1.000000 0.000000 -155.673019 0.000000
10 48.000000 608.000000 212.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
10 -48.000000 608.000000 212.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
2 468.000000 -2517.630126 351.125000 0.000000 -43.631996 0.000000 0.000000 0.000000 1.000000 0.000000 -43.631996 0.000000
1 320.000000 -2528.000000 351.125000 0.000000 270.000000 0.000000 0.000000 0.000000 1.000000 0.000000 270.000000 0.000000
1 480.000000 -2368.000000 351.125000 0.000000 299.485992 0.000000 0.000000 0.000000 1.000000 0.000000 299.485992 0.000000
4 -208.000000 -2592.000000 207.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
4 208.000000 -2592.000000 207.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
4 -208.000000 -2400.000000 207.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
4 208.000000 -2400.000000 207.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
9 320.000000 704.000000 340.125000 0.000000 42.118988 0.000000 0.000000 0.000000 1.000000 0.000000 42.118988 0.000000
18 18.000000 -920.000000 -287.000000 0.000000 182.000000 360.000000 0.000000 0.000000 1.000000 0.000000 182.000000 1.000000
15 424.000000 704.000000 351.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
17 57.000000 -925.000000 33.000000 0.000000 359.000000 360.000000 0.000000 0.000000 1.000000 0.000000 359.000000 1.000000
